title,time,href,passage
Switch 2 发售日乌龙：门店将收据钉在包装盒上导致屏幕受损,2025/06/06 10:06,https://cn.technode.com/post/2025-06-06/nintendo-switch-2-launch-day-blunder/,"任天堂备受期待的 Switch 2 现已上市，但对于一些消费者来说，这次发布却带有一丝遗憾。据 Tom’s Hardware 报道，部分 GameStop 商店的 Switch 2 在运输过程中受损，原因是用来固定收据的订书钉。这些钉子穿透了 Switch 2 的薄包装，导致屏幕受到损坏。
其中一位客户 Oadhan Lynch 在 X 上表示，“GameStop 把收据钉在我和朋友的 Switch 2 盒子上。”另一位名为 Rudeboy 的客户也在 X 上发帖称，“我的 Switch 2 屏幕上有订书钉孔，收据在纽约斯塔滕岛的 1756 Forest Ave 店铺钉到盒子上，结果损坏了屏幕。”大多数问题报告都来自这家位于纽约的 GameStop 门店。
幸运的是，这些受损的 Switch 2 大部分仍然可以正常使用，部分客户在 X 平台上分享了自己的 Switch 2 照片，显示这些主机除了 LCD 面板上有几个小孔外，其他功能都完好无损。
不过，替换过程可能需要一些时间。除了 Switch 2 需求量大外，它的生产成本和维修费用也远高于原版 Switch。
SWITCH 2 任天堂"
title,time,href,passage
沃尔沃的新“自适应安全带”利用实时数据来适应不同乘客体型,2025/06/06 09:55,https://cn.technode.com/post/2025-06-06/volvo-seatbelt-adapt-body-type-sensor-ota/,"沃尔沃宣布推出一款全新“自适应安全带”，旗下全新 EX60 车型将率先搭载。
据介绍，传统安全带通常只有 3 种“力值曲线”，用于在事故中根据乘客体型施加不同程度的束缚力。而沃尔沃的全新“自适应安全带”号称拥有多达 11 种力值曲线配置，能结合实时交通情况及乘客体型自动调整安全带限力。
沃尔沃同时表示，这款“自适应安全带”与其新款 EX60 车型相辅相成，这是因为该车内搭载的传感器可检测乘客的身高、体重和坐姿，而车外传感系统则能快速分析碰撞的严重程度，并在瞬间将信息传送至安全带系统，从而实现相应安全带“智能调节”。
沃尔沃举例声称，在严重事故中，体型较大的乘客将获得更高的安全带限力，以增强约束效果；而在轻微碰撞中，体型较小的乘客则会获得更温和的限力，避免因限力过大而造成乘客软组织受伤。
沃尔沃声称相应安全技术的研发建立在过去 50 多年对约 8 万起真实交通事故的研究基础上，后续官方还将进行持续机器学习，并将学习成果通过 OTA 软件更新向相应汽车推送。
安全带 沃尔沃"
title,time,href,passage
滴滴一季度订单同比增长13.4% 中国出行增至日均3620万单,2025/06/05 19:02,https://cn.technode.com/post/2025-06-05/didi-2025-q1/,"6月5日，滴滴在其官网发布2025年一季度业绩报告，国内国际业务继续稳步增长。一季度，滴滴核心平台订单量同比增长13.4%，达到42.47亿单。其中，中国出行、国际业务季度日均订单量分别达到3620万单、1099万单。同期，核心平台总交易额同比增长10.2%至1016亿元。一季度滴滴实现净利润24亿元，经调整净利润29亿元。
滴滴"
title,time,href,passage
任天堂 Switch 2 今日全球上市，分析师称超高需求或致供应短缺,2025/06/05 15:07,https://cn.technode.com/post/2025-06-05/nintendo-switch-2-is-available-worldwide-today-analysts-say-high-demand-may-lead-to-supply-shortages/,"任天堂 Switch 2 周四正式在全球上市。据路透社报道，由于玩家们对这款性能更强大的下一代游戏机的需求积压已久，Switch 2 预计将在全球范围内出现供应短缺的情况。
“Switch 2 的市场需求似乎高得惊人。”日本游戏顾问公司 Kantan Games 创始人塞尔坎·托托 (Serkan Toto) 表示。
初代 Switch 在 2017 年推出，接替表现不佳的 Wii U。这款家用主机与掌机二合一设备凭借两款《塞尔达传说》游戏以及爆红的《集合啦！动物森友会》等游戏，成为了游戏机领域中的爆款。
Switch 2 与其前代产品有许多相似之处，但配备了更大的屏幕，更强的图形性能，而且其首发游戏包括《马力欧赛车世界》等。
“数量庞大的 Switch 用户群体，应该会让新机在生命周期初期的普及速度更快。任天堂这次在应对高需求方面也做了更充分的准备。”分析公司 Ampere Analysis 分析师皮尔斯·哈丁-罗尔斯 (Piers Harding-Rolls) 表示。
在美国总统特朗普发动全球贸易战的背景下，Switch 2 的上市也是对任天堂供应链管理能力的一次考验。任天堂上个月预测，在当前财年将售出 1500 万台 Switch 2。
任天堂 CEO 古川俊太郎表示，公司将提高产能以应对强劲需求，重点开展促销活动，以超过预期销量。
分析公司 Ampere 预测，到 2030 年时，Switch 2 的销量将超过 1 亿台。目前，任天堂目前总计已售出 1.52 亿台 Switch 游戏机。
SWITCH 2 任天堂"
title,time,href,passage
米其林星级主厨用 AI 协助设计菜谱,2025/06/05 11:52,https://cn.technode.com/post/2025-06-05/michelin-starred-chef-uses-ai-to-help-design-recipes/,"《纽约时报》报道了芝加哥米其林星级主厨格兰特·阿查茨（Grant Achatz）的一项新尝试，他计划在其米其林星级餐厅“Next”推出一份由人工智能工具 ChatGPT 协助设计的菜谱，这家餐厅以每隔数月更换一次菜单和用餐体验而闻名。
据报道，阿查茨正利用 ChatGPT 打造一个有九道菜的品鉴体验，每道菜都将由不同的人工智能生成的“大厨”设计。阿查茨向聊天机器人提供了每个人工智能“大厨”的详细背景故事，其中包括一位名为吉尔（Jill）的 33 岁威斯康星女性。吉尔被设定为曾师从三位传奇名厨，其中一位甚至在近一个世纪前就已去世。阿查茨通过向 ChatGPT 输入这些虚拟人设的背景信息，要求其生成符合这些“影响力”特征的菜品。他计划利用 ChatGPT 提供的建议，结合其他八位厨师的意见，进一步完善这些菜品。
由 AI 生成
然而，报道指出，没有一位接受采访的厨师会“盲目照搬” ChatGPT 设计的任何食谱。在实际应用中，ChatGPT 更多地被视为一种灵感来源，而非绝对的指导。
尽管 ChatGPT 非常强大，但有时会编造信息。此前，白宫的健康报告中就曾出现过引用虚假信息的情况，律师界也有多起类似案例。
对于阿查茨的这次尝试，有人认为这只是一个应时的噱头。对于厨师来说，使用 ChatGPT 开发菜品的风险相对较低，但如果换成国家卫生官员用其撰写可能影响重大政策决策的报告，后果则不堪设想。正如报道中其他厨师所指出的，阿查茨及其团队肯定会检查、修改或编辑 ChatGPT 提出的食谱，以确保这些菜品适合在一家米其林星级餐厅中供客人享用。
AI CHATGPT"
title,time,href,passage
不到 4 个月增加 100 万，OpenAI 宣布付费 ChatGPT AI 商业订户突破 300 万,2025/06/05 10:51,https://cn.technode.com/post/2025-06-05/openai-announces-that-paid-chatgpt-ai-commercial-subscribers-have-exceeded-3-million/,"在日前举办的在线直播活动中，OpenAI 宣布在全球范围内，其付费商业订阅用户数量超过 300 万。
OpenAI 于 2023 年 8 月推出 ChatGPT Enterprise、于 2024 年 1 月推出 ChatGPT Team、于 2024 年 5 月推出 ChatGPT Edu 三款商业产品，于 2024 年 9 月宣布其付费商业用户突破 100 万。
OpenAI 在 2025 年 2 月宣布付费商业用户突破 200 万，而现在仅用了不到 4 个月时间，其付费商业用户再增加 100 万，突破 300 万。
在接受 CNBC 采访时，OpenAI 首席运营官 Brad Lightcap 也透露了相同的数字，并表示其商业工具被金融服务和医疗等各行业广泛采用。
AI CHATGPT OPENAI"
title,time,href,passage
专为格斗游戏打造，索尼 PlayStation 介绍街机风无线摇杆,2025/06/05 10:46,https://cn.technode.com/post/2025-06-05/project-defiant-sie-playstation/,"索尼 PlayStation 今日公布了全新格斗摇杆 Project Defiant，该设备是一款具备街机风格的外设。根据介绍，这款控制器可通过 PlayStation Link 技术无线连接 PS5 或 PC。新品的价格暂未公布。
索尼表示，PlayStation Link 支持“超低延迟”的连接，能精准捕捉按键和摇杆的每一次输入。用户也可通过 USB-C 数据线实现有线连接。
控制器采用由索尼互动娱乐专为格斗游戏打造的数字摇杆，按钮使用机械开关，并配备类似 DualSense 无线控制器的触控板。摇杆支持更换限位圈，提供方形、圆形和八角形三种选项，满足不同操作习惯。
Project Defiant 还附带一只专用便携收纳包，内设杠杆间隙设计。索尼计划在 2026 年正式发售这款产品，更多消息及官方命名将在未来陆续公布。
PLAYSTATION 摇杆 格斗游戏 索尼 街机"
title,time,href,passage
如果《咚奇刚 蕉力全开》是任天堂的关键一战呢？,2025/06/05 09:50,https://cn.technode.com/post/2025-06-05/nintendos-success-is-defined-by-its-brands-not-its-consoles/,"Switch 2 首发第一方游戏太少了，其实我有点惊讶。毕竟游戏主机的护航作品可是非常重要的一环。但我总觉得少了些什么，比如缺少一款能够（与《马力欧赛车》一起）同时吸引大众用户与核心玩家的大型新《马力欧》或《塞尔达》游戏。
不过，请耐心听我说，如果《咚奇刚 蕉力全开》就是那样一款游戏呢？
让我们先回头看看。任天堂 Switch 的成功在很大程度上归功于其 1.5 亿的销量，实在是令人印象深刻。但它并没有比其他时期高出很多。
在上一代（Wii U 和 3DS）中，任天堂的硬件销量令人失望，仅为 9000 万台。但在再上一代（Wii + DS）中，销量超过了 2.5 亿台；再往前一代（GameCube + GBA）是 1 亿台；而在 20 世纪 90 年代，包括 N64、SNES 和 GameBoy 在内，任天堂销售了 2 亿台设备。作为单一产品，Switch 是有史以来最成功的游戏机之一。但如果你从更全面的角度来看待任天堂的硬件业务，那么在八年内销售 1.5 亿台机器固然很棒，但并非前所未闻。
我认为 Switch 真正为任天堂带来的贡献在于 IP。在《塞尔达传说 旷野之息》发布之前，最畅销的塞尔达游戏仅售出了 900 万份（2006 年的《黄昏公主》），而《旷野之息》的销量几乎是它的四倍。
《超级马力欧 奥德赛》的销量比之前最畅销的 3D 马力欧游戏还要多出一倍不止。《动物森友会》的销量也达到了该系列以往最畅销作品的三倍。还有《马力欧赛车》《宝可梦》《路易吉洋馆》……甚至一些相对小众的 IP，如《皮克敏》《火焰纹章》《星之卡比》，如今都比八年前呈现指数级增长。
正是这种系列游戏的成长，使得任天堂得以转型为一家像迪士尼那样的娱乐巨头。乐高积木、主题公园、电影、现场活动、博物馆……甚至是闹钟。没错，任天堂一直都有很强的授权业务，但现在它自己做了很多事。它参与了那些乐高积木套装的联合开发，共同制作了电影，制造了闹钟，还设计了主题公园。
仍有一些品牌在 Switch 时代增长乏力，这对任天堂来说仍然是个机会。其中之一便是《密特罗德》，在 Switch 时代，任天堂推出了一款（非常出色的）2D 游戏和一款（同样出色的）重制版，按照《密特罗德》的标准，两款游戏都表现不俗。但《密特罗德究极 4 穿越未知》（Metroid Prime 4 Beyond），这款今年推出的跨越 Switch 1 和 2 代的全新 3D《密特罗德》游戏，是该系列十五年来最大规模的发行。
我认为最大的机会可能是在《咚奇刚》身上。这个角色在 2023 年票房达 10 亿美元的《超级马力欧兄弟大电影》中担任了重要角色，而且超级任天堂世界刚刚开放了一个以咚奇刚为主题的新园区。然而，就游戏而言，除了几次客串和几款重制版外，咚奇刚在 Switch 时代基本销声匿迹。
所以我非常期待看到任天堂在《咚奇刚》新作中会投入多大的力度。因为像这样一个 IP 的成功，将比硬件销量更能决定 Switch 2 这一代的成功程度。
SWITCH 2 任天堂 咚奇刚 游戏"
title,time,href,passage
《纽约时报》与亚马逊达成以生成式 AI 为重点内容的许可协议,2025/06/04 11:02,https://cn.technode.com/post/2025-06-04/the-new-york-times-and-amazon-reach-licensing-deal-for-generative-ai-focused-content/,"《纽约时报》近期宣布签署其首份以生成式 AI 技术为重点的许可协议，向亚马逊的 AI 平台开放其新闻编辑内容。这一协议同时涵盖该公司下属美食网站 NYT Cooking 和体育媒体 The Athletic (TA) 的素材。
根据《纽约时报》的声明，与亚马逊签署的多年期协议将把《纽约时报》的编辑内容带入亚马逊的各种客户体验。《纽约时报》的报道将用于亚马逊 AI 模型的训练，而亚马逊 AI 对《纽约时报》版权内容的引用将包含来源和溯源连接。
《纽约时报》首席执行官 Meredith Kopit Levien 在一份内部信中表示：“这项协议符合我们长期以来的原则，即高质量的新闻报道值得付费。这符合我们确保我们的工作得到适当估值的审慎做法，无论是通过商业交易还是通过知识产权的执行。”
AI 亚马逊 纽约时报"
title,time,href,passage
虚幻引擎 5.6 发布，支持 60 FPS 流畅运行超高保真大规模开放世界,2025/06/04 10:16,https://cn.technode.com/post/2025-06-04/unreal-5-6-state-of-unreal-2025/,"Epic Games 宣布正式推出虚幻引擎 5.6，这一版本改进的重点即是通过工具集优化，帮助创作者构建可在当前世代硬件上以 60 FPS 流畅运行的超高保真度、大规模开放世界。
虚幻引擎 5.6 针对硬件光线追踪系统的增强功能为 Lumen 全局光照带来更出色的性能表现，其消除了关键的 CPU 性能瓶颈，保持流畅 60Hz 帧率的同时能实现更复杂的场景。
此外，虚幻引擎在运行时向内和向外流送静态内容的整体性能得到了大幅改进；而经过更新的设备描述针对 60 FPS 帧率进行优化，专为当前世代的游戏主机和台式机平台量身定制，让开发者能以更简单的设计达成流畅运行的性能目标。
虚幻引擎 5.6 还对编辑器内动画工具集进行了迄今为止最大规模更新，通过对运动尾迹功能、补间工具、曲线编辑器工具栏、Sequencer、控制绑定物理的更新或添加让用户能够以更快的速度、更高的精度和更强的控制力制作动画。
虚幻引擎"
title,time,href,passage
性能较初代大增 10 倍，黄仁勋介绍任天堂 Switch 2 定制英伟达芯片,2025/06/04 10:06,https://cn.technode.com/post/2025-06-04/jensen-huang-introduces-nintendo-switch-2s-custom-nvidia-tegra-chip/,"任天堂美国今日发布“创作者之声特集 ——Switch 2 定制芯片”视频，在视频中英伟达创始人兼 CEO 黄仁勋出镜，分享了初代 Switch、Switch 2 定制芯片的制作历程。
根据黄仁勋的介绍，英伟达已与任天堂合作十多年，达成了“技术应为创造力服务”的理念，同时他分享道：“我的儿子有一天跟我分享了一个梦想，他想要一台性能强大到能玩大型游戏，但体积又小到可以随身携带的游戏机，这个梦想听起来天方夜谭，但最终初代 Switch 实现了这个梦想。”
在初代 Switch 发布前，一位行业先驱（指前任天堂社长岩田聪）突然离世，当时他和任天堂都对此感到悲痛不已，但随后他们依照岩田聪的理念继续前行，倾尽所有打造出了初代 Switch 游戏机，这台游戏机凝聚了英伟达超 500 名工程师数以年计的心血，重构了 Tegra 芯片架构、系统接口层、游戏引擎等技术栈。
随后黄仁勋介绍道，在初代 Switch 推出后，全球销量超 1.5 亿台，连接了千万家庭，赋予了独立开发者新力量，“重新定义了主机形态”；而如今，全新篇章即将开启，Switch 2 要超越初代 Switch 的构想，为此，Switch 2 定制 Tegra 芯片实现了以下突破：
完整的硬件级光线追踪，可实现高动态范围渲染及向下兼容
定制 AI 处理器，用于实时锐化、增强游戏体验
优化半导体工艺技术，平衡高性能与手持设备的低功耗
黄仁勋还表示，Switch 2 引入了英伟达最新的神经渲染与 AI 技术（DLSS），使整体性能相较初代 Switch 大增十倍，将性能、智能与美学汇聚于掌心，Switch 2 不仅是一台新游戏机，更是对岩田聪先生愿景的传承。
SWITCH 任天堂 英伟达 黄仁勋"
title,time,href,passage
有屏幕都能行，30 年古董苹果服务器成功运行《毁灭战士》,2025/06/03 15:13,https://cn.technode.com/post/2025-06-03/30-year-old-apple-network-server-successfully-runs-doom/,"开发者 Cameron Kaiser 在拥有 30 年历史的 Apple Network Server 服务器上，成功运行《毁灭战士》游戏。
Apple Network Server 是苹果公司于 1996-1997 年间推出的一款高端设备，当时售价超过 1 万美元，并非运行苹果自家的系统, 主要用于运行 IBM 的 AIX 操作系统。
Apple Network Server 是苹果最后一批非 Macintosh 台式电脑，硬件配置独特，与现代设备差异巨大，因此在 2025 年 5 月之前，无法运行《毁灭战士》游戏。
Kaiser 为了在这款古老硬件上运行《毁灭战士》游戏，选择了型号为 500/132 的 Apple Network Server，该硬件配备 200MHz PowerPC 604e 处理器、512MB 奇偶校验 RAM 和 1MB 视频 DRAM。
Apple Network Server 仅支持 AIX 4.1.5 版本，而非更新的 AIX 4.3，这导致 NCommander AIX Doom 无法直接使用。于是他从 Doom Generic 入手，安装 AIXPDSLIB 作为编译器，编写 Makefile 以支持远程 X 运行。
他经过大量调试，游戏最终通过 Apple Remote Desktop 运行，并成功显示在服务器的 CRT 显示器上（后改为 LCD 面板）。Kaiser 还在 GitHub 上发布了源代码和预编译版本，支持 24 位和 8 位色彩显示，供有此硬件的用户尝试。
DOOM 毁灭战士 苹果"
title,time,href,passage
千万不要撕掉任天堂 Switch 2 的屏幕保护膜,2025/06/03 10:49,https://cn.technode.com/post/2025-06-03/never-remove-the-screen-protector-from-your-nintendo-switch-2/,"备受瞩目的任天堂 Switch 2 即将于本周晚些时候正式发售，想必许多人拿到手后可能会迫不及待地一头扎进《马力欧赛车 世界》中，但相信也会有不少玩家会花时间仔细欣赏这款主机本身。然而，根据任天堂的提醒，主机上有一个部分是玩家最好不要去触碰的，那就是屏幕的保护膜。
任天堂欧洲分公司在其官方网站上上传了一份官方的 Switch 2 健康与安全手册，其中明确警告玩家不要撕掉主机屏幕上的保护膜。
尽管从外观上看，这层保护膜似乎并不起眼，但这层保护膜的作用是在主机意外受损时防止屏幕碎片四散飞溅，因此玩家最好不要将其从主机上撕掉。从某种意义上说，这层保护膜就像是已经安装在主机上的“屏幕保护器”。目前尚不清楚玩家是否还能在主机上额外添加其他屏幕保护器，或者在有了这层保护膜后是否还有必要再加，但目前最好的建议是尽量不要去动它。
尽管撕掉新设备上的保护膜可能会让人感到非常满足，但玩家还是需要克制自己。
SWITCH 2 任天堂"
title,time,href,passage
